Name,Date,Island,Station ID,Transect,Pic Number,Notes,Row,Column,Label
29t3 (13).JPG,2019-05-01,ARU,,,,,2616,1037,OrbFav
29t3 (13).JPG,2019-05-01,ARU,,,,,2455,1873,CCA
29t3 (13).JPG,2019-05-01,ARU,,,,,2620,3122,CCA
29t3 (13).JPG,2019-05-01,ARU,,,,,2788,3834,Millepo
29t3 (14).JPG,2019-05-01,ARU,,,,,456,604,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,141,1469,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,358,2052,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,60,2897,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,218,3323,Sand
29t3 (14).JPG,2019-05-01,ARU,,,,,1154,494,TurfMatrix
29t3 (14).JPG,2019-05-01,ARU,,,,,721,1120,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,685,1882,CCA
29t3 (14).JPG,2019-05-01,ARU,,,,,659,2936,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,1025,3803,Sand
29t3 (14).JPG,2019-05-01,ARU,,,,,1691,770,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,1620,1140,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,1281,1837,TurfMatrix
29t3 (14).JPG,2019-05-01,ARU,,,,,1274,2517,CCA
29t3 (14).JPG,2019-05-01,ARU,,,,,1352,3477,TurfMatrix
29t3 (14).JPG,2019-05-01,ARU,,,,,1803,521,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,2121,1077,CCA
29t3 (14).JPG,2019-05-01,ARU,,,,,2228,2114,Sand
29t3 (14).JPG,2019-05-01,ARU,,,,,2067,2574,Sand
29t3 (14).JPG,2019-05-01,ARU,,,,,2129,3240,CCA
29t3 (14).JPG,2019-05-01,ARU,,,,,2850,773,CCA
29t3 (14).JPG,2019-05-01,ARU,,,,,2729,1241,TurfMatrix
29t3 (14).JPG,2019-05-01,ARU,,,,,2988,1858,Turf
29t3 (14).JPG,2019-05-01,ARU,,,,,2755,2671,Sand
29t3 (14).JPG,2019-05-01,ARU,,,,,2475,3704,TurfMatrix
29t3 (15).JPG,2019-05-01,ARU,,,,,379,533,Sand
29t3 (15).JPG,2019-05-01,ARU,,,,,22,1157,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,507,1760,CCA
29t3 (15).JPG,2019-05-01,ARU,,,,,101,2489,CCA
29t3 (15).JPG,2019-05-01,ARU,,,,,558,3971,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,638,92,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,667,887,Sand
29t3 (15).JPG,2019-05-01,ARU,,,,,1103,1932,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,944,3096,Sand
29t3 (15).JPG,2019-05-01,ARU,,,,,805,3829,CCA
29t3 (15).JPG,2019-05-01,ARU,,,,,1238,676,CCA
29t3 (15).JPG,2019-05-01,ARU,,,,,1410,970,TurfMatrix
29t3 (15).JPG,2019-05-01,ARU,,,,,1613,2002,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,1213,2819,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,1215,3955,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,2163,232,CCA
29t3 (15).JPG,2019-05-01,ARU,,,,,2051,1544,CCA
29t3 (15).JPG,2019-05-01,ARU,,,,,2034,2369,TurfMatrix
29t3 (15).JPG,2019-05-01,ARU,,,,,2150,2511,Turf
29t3 (15).JPG,2019-05-01,ARU,,,,,2341,3409,Sand
29t3 (15).JPG,2019-05-01,ARU,,,,,2652,543,CCA
29t3 (15).JPG,2019-05-01,ARU,,,,,2624,1454,Sand
29t3 (15).JPG,2019-05-01,ARU,,,,,2458,2293,SidSid
29t3 (15).JPG,2019-05-01,ARU,,,,,2656,2454,Sand
29t3 (15).JPG,2019-05-01,ARU,,,,,2622,3381,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,267,763,TurfMatrix
29t3 (16).JPG,2019-05-01,ARU,,,,,75,1572,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,42,2248,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,370,2846,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,205,3283,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,997,717,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,685,1203,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,786,2124,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,609,2951,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,954,3640,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,1424,586,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,1409,1485,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,1772,2193,Millepo
29t3 (16).JPG,2019-05-01,ARU,,,,,1394,2541,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,1508,3802,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,2082,361,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,2274,1493,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,2127,1784,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,2221,2916,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,2356,3346,Sand
29t3 (16).JPG,2019-05-01,ARU,,,,,2878,597,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,2821,1493,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,2979,2256,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,2991,2996,Turf
29t3 (16).JPG,2019-05-01,ARU,,,,,2632,3716,Turf
29t3 (17).JPG,2019-05-01,ARU,,,,,450,461,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,457,923,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,195,1777,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,592,2607,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,550,3974,Turf
29t3 (17).JPG,2019-05-01,ARU,,,,,853,143,SidSid
29t3 (17).JPG,2019-05-01,ARU,,,,,1045,1589,Cyano
29t3 (17).JPG,2019-05-01,ARU,,,,,674,1643,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,864,2543,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,1170,3687,TurfMatrix
29t3 (17).JPG,2019-05-01,ARU,,,,,1738,551,SidSid
29t3 (17).JPG,2019-05-01,ARU,,,,,1218,1434,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,1398,2142,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,1465,2935,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,1570,3467,Turf
29t3 (17).JPG,2019-05-01,ARU,,,,,1912,442,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,2318,911,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,2027,1927,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,1949,2706,CCA
29t3 (17).JPG,2019-05-01,ARU,,,,,2224,3588,Turf
29t3 (17).JPG,2019-05-01,ARU,,,,,2450,747,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,2480,967,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,2492,1801,Sand
29t3 (17).JPG,2019-05-01,ARU,,,,,2909,2657,Turf
29t3 (17).JPG,2019-05-01,ARU,,,,,2576,3717,Millepo
29t3 (18).JPG,2019-05-01,ARU,,,,,306,268,Turf
29t3 (18).JPG,2019-05-01,ARU,,,,,308,1159,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,547,2126,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,123,2923,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,433,3358,Turf
29t3 (18).JPG,2019-05-01,ARU,,,,,1152,602,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,1161,1026,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,1043,1865,Cyano
29t3 (18).JPG,2019-05-01,ARU,,,,,812,3059,Turf
29t3 (18).JPG,2019-05-01,ARU,,,,,1190,3380,CCA
29t3 (18).JPG,2019-05-01,ARU,,,,,1219,768,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,1387,1025,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,1795,2352,Turf
29t3 (18).JPG,2019-05-01,ARU,,,,,1221,2700,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,1303,3415,CCA
29t3 (18).JPG,2019-05-01,ARU,,,,,2220,541,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2174,877,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2351,1731,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2383,3087,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2067,3514,Turf
29t3 (18).JPG,2019-05-01,ARU,,,,,2472,137,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2700,1205,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2515,2369,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2613,2806,Sand
29t3 (18).JPG,2019-05-01,ARU,,,,,2848,3898,MadMir
29t3 (2).JPG,2019-05-01,ARU,,,,,530,15,MadMir
29t3 (2).JPG,2019-05-01,ARU,,,,,102,1594,MadMir
29t3 (2).JPG,2019-05-01,ARU,,,,,523,2097,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,536,2772,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,465,3368,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,899,638,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,950,1291,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,628,1695,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,1187,2883,CCA
29t3 (2).JPG,2019-05-01,ARU,,,,,1077,3972,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,1446,518,CCA
29t3 (2).JPG,2019-05-01,ARU,,,,,1741,942,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,1452,2343,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,1427,2431,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,1334,3691,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,1973,529,TurfMatrix
29t3 (2).JPG,2019-05-01,ARU,,,,,2122,1092,TurfMatrix
29t3 (2).JPG,2019-05-01,ARU,,,,,1925,2111,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,2194,2486,Sand
29t3 (2).JPG,2019-05-01,ARU,,,,,2353,3936,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,2872,36,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,2630,1572,TurfMatrix
29t3 (2).JPG,2019-05-01,ARU,,,,,2768,2340,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,2946,2503,Turf
29t3 (2).JPG,2019-05-01,ARU,,,,,2484,3644,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,211,283,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,46,928,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,501,2372,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,175,2885,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,283,3501,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,812,638,TurfMatrix
29t3 (3).JPG,2019-05-01,ARU,,,,,614,1289,Sponge
29t3 (3).JPG,2019-05-01,ARU,,,,,742,2096,TurfMatrix
29t3 (3).JPG,2019-05-01,ARU,,,,,828,2642,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,672,3483,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,1367,452,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,1628,1342,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,1343,1717,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,1704,3152,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,1664,3850,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,1955,541,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,2309,1596,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,2246,1895,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,2143,2939,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,2051,3574,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,2494,417,Turf
29t3 (3).JPG,2019-05-01,ARU,,,,,2595,1324,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,2473,1834,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,2556,2687,Sand
29t3 (3).JPG,2019-05-01,ARU,,,,,2847,3574,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,400,541,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,32,917,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,529,2047,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,38,2710,Turf
29t3 (4).JPG,2019-05-01,ARU,,,,,351,3538,Turf
29t3 (4).JPG,2019-05-01,ARU,,,,,1082,330,DipStr
29t3 (4).JPG,2019-05-01,ARU,,,,,611,1479,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,960,1647,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,740,3198,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,616,3528,OrbAnn
29t3 (4).JPG,2019-05-01,ARU,,,,,1522,205,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,1792,1252,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,1321,1699,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,1229,2918,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,1448,3484,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,1802,64,Turf
29t3 (4).JPG,2019-05-01,ARU,,,,,2085,1081,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,2229,1670,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,1959,3039,Turf
29t3 (4).JPG,2019-05-01,ARU,,,,,1913,3582,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,2956,449,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,2935,1314,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,2906,2254,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,2609,3069,Sand
29t3 (4).JPG,2019-05-01,ARU,,,,,2893,3568,TurfMatrix
29t3 (5).JPG,2019-05-01,ARU,,,,,576,354,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,556,1299,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,156,2095,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,260,2601,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,119,3679,Sand
29t3 (5).JPG,2019-05-01,ARU,,,,,816,98,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,1135,1474,MadMir
29t3 (5).JPG,2019-05-01,ARU,,,,,1135,2390,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,692,2993,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,849,3211,TurfMatrix
29t3 (5).JPG,2019-05-01,ARU,,,,,1529,311,Sand
29t3 (5).JPG,2019-05-01,ARU,,,,,1326,1329,Sponge
29t3 (5).JPG,2019-05-01,ARU,,,,,1650,2076,TurfMatrix
29t3 (5).JPG,2019-05-01,ARU,,,,,1448,3072,TurfMatrix
29t3 (5).JPG,2019-05-01,ARU,,,,,1258,3320,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,1929,233,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,2058,1072,Sand
29t3 (5).JPG,2019-05-01,ARU,,,,,1988,1782,TurfMatrix
29t3 (5).JPG,2019-05-01,ARU,,,,,1904,2974,Sponge
29t3 (5).JPG,2019-05-01,ARU,,,,,2173,3381,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,2790,89,Millepo
29t3 (5).JPG,2019-05-01,ARU,,,,,2530,1097,Sand
29t3 (5).JPG,2019-05-01,ARU,,,,,2806,2313,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,2725,2914,Turf
29t3 (5).JPG,2019-05-01,ARU,,,,,2627,3595,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,232,633,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,71,1564,Sand
29t3 (6).JPG,2019-05-01,ARU,,,,,410,2174,CCA
29t3 (6).JPG,2019-05-01,ARU,,,,,86,2977,CCA
29t3 (6).JPG,2019-05-01,ARU,,,,,68,3600,Sand
29t3 (6).JPG,2019-05-01,ARU,,,,,1104,606,TurfMatrix
29t3 (6).JPG,2019-05-01,ARU,,,,,1124,1483,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,672,1715,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,779,2477,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,660,3472,TurfMatrix
29t3 (6).JPG,2019-05-01,ARU,,,,,1533,25,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,1455,974,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,1563,1675,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,1714,2648,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,1439,3790,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,1857,273,TurfMatrix
29t3 (6).JPG,2019-05-01,ARU,,,,,2002,865,CCA
29t3 (6).JPG,2019-05-01,ARU,,,,,2308,2385,TurfMatrix
29t3 (6).JPG,2019-05-01,ARU,,,,,2378,3033,TurfMatrix
29t3 (6).JPG,2019-05-01,ARU,,,,,1905,3895,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,2961,184,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,2437,1497,CCA
29t3 (6).JPG,2019-05-01,ARU,,,,,2524,2269,TurfMatrix
29t3 (6).JPG,2019-05-01,ARU,,,,,2541,2885,Turf
29t3 (6).JPG,2019-05-01,ARU,,,,,2693,3826,TurfMatrix
29t3 (7).JPG,2019-05-01,ARU,,,,,366,514,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,79,1474,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,220,1809,MadDec
29t3 (7).JPG,2019-05-01,ARU,,,,,519,2507,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,163,3576,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,1030,308,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,805,826,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,1181,1654,CCA
29t3 (7).JPG,2019-05-01,ARU,,,,,741,3026,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,1005,3459,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,1549,517,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,1573,893,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,1534,2326,CCA
29t3 (7).JPG,2019-05-01,ARU,,,,,1513,2892,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,1628,3777,CCA
29t3 (7).JPG,2019-05-01,ARU,,,,,2084,671,Sand
29t3 (7).JPG,2019-05-01,ARU,,,,,1837,1503,Sand
29t3 (7).JPG,2019-05-01,ARU,,,,,2196,2036,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,2031,3061,Sand
29t3 (7).JPG,2019-05-01,ARU,,,,,1986,3498,CCA
29t3 (7).JPG,2019-05-01,ARU,,,,,2901,743,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,2932,983,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,2850,2389,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,2735,3146,Turf
29t3 (7).JPG,2019-05-01,ARU,,,,,2840,3200,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,371,19,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,543,1121,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,104,1617,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,105,2453,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,13,3367,Sand
29t3 (8).JPG,2019-05-01,ARU,,,,,1002,516,Sand
29t3 (8).JPG,2019-05-01,ARU,,,,,797,1117,Sand
29t3 (8).JPG,2019-05-01,ARU,,,,,620,1629,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,1184,2603,MCav
29t3 (8).JPG,2019-05-01,ARU,,,,,786,3925,Sand
29t3 (8).JPG,2019-05-01,ARU,,,,,1505,367,Sand
29t3 (8).JPG,2019-05-01,ARU,,,,,1518,1582,AgAga
29t3 (8).JPG,2019-05-01,ARU,,,,,1404,1668,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,1526,2818,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,1323,3391,Sponge
29t3 (8).JPG,2019-05-01,ARU,,,,,1851,115,Sand
29t3 (8).JPG,2019-05-01,ARU,,,,,2317,1564,TurfMatrix
29t3 (8).JPG,2019-05-01,ARU,,,,,1867,2225,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,1830,2672,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,2026,3988,Turf
29t3 (8).JPG,2019-05-01,ARU,,,,,2810,759,TurfMatrix
29t3 (8).JPG,2019-05-01,ARU,,,,,2557,1141,TurfMatrix
29t3 (8).JPG,2019-05-01,ARU,,,,,2589,1957,TurfMatrix
29t3 (8).JPG,2019-05-01,ARU,,,,,2912,2929,Sand
29t3 (8).JPG,2019-05-01,ARU,,,,,2898,3582,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,113,187,Sand
29t3 (9).JPG,2019-05-01,ARU,,,,,384,1383,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,434,1912,TurfMatrix
29t3 (9).JPG,2019-05-01,ARU,,,,,72,2955,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,525,3243,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,622,378,Sand
29t3 (9).JPG,2019-05-01,ARU,,,,,718,1091,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,920,2361,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,655,3140,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,813,3370,CCA
29t3 (9).JPG,2019-05-01,ARU,,,,,1431,62,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,1232,1531,TurfMatrix
29t3 (9).JPG,2019-05-01,ARU,,,,,1292,1923,TurfMatrix
29t3 (9).JPG,2019-05-01,ARU,,,,,1460,3154,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,1680,3601,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,1961,241,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,2034,1597,OrbAnn
29t3 (9).JPG,2019-05-01,ARU,,,,,1946,1794,OrbAnn
29t3 (9).JPG,2019-05-01,ARU,,,,,1931,3047,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,1898,3732,AgAga
29t3 (9).JPG,2019-05-01,ARU,,,,,2788,533,Turf
29t3 (9).JPG,2019-05-01,ARU,,,,,2641,1408,PorAstr
29t3 (9).JPG,2019-05-01,ARU,,,,,2509,2299,MCav
29t3 (9).JPG,2019-05-01,ARU,,,,,2766,3109,TurfMatrix
29t3 (9).JPG,2019-05-01,ARU,,,,,2873,3462,Sand
29t4 (10).JPG,2019-05-01,ARU,,,,,214,232,CCA
29t4 (10).JPG,2019-05-01,ARU,,,,,23,874,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,131,1930,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,475,2963,TurfMatrix
29t4 (10).JPG,2019-05-01,ARU,,,,,5,3529,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,1165,56,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,1029,906,Sand
29t4 (10).JPG,2019-05-01,ARU,,,,,903,1957,TurfMatrix
29t4 (10).JPG,2019-05-01,ARU,,,,,974,2824,TurfMatrix
29t4 (10).JPG,2019-05-01,ARU,,,,,710,3243,PorAstr
29t4 (10).JPG,2019-05-01,ARU,,,,,1289,146,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,1682,1362,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,1741,1643,CCA
29t4 (10).JPG,2019-05-01,ARU,,,,,1224,2962,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,1222,3608,PorAstr
29t4 (10).JPG,2019-05-01,ARU,,,,,2009,788,TurfMatrix
29t4 (10).JPG,2019-05-01,ARU,,,,,2283,1272,TurfMatrix
29t4 (10).JPG,2019-05-01,ARU,,,,,1911,2006,CCA
29t4 (10).JPG,2019-05-01,ARU,,,,,2047,2811,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,2066,3906,CCA
29t4 (10).JPG,2019-05-01,ARU,,,,,2439,363,TurfMatrix
29t4 (10).JPG,2019-05-01,ARU,,,,,2506,1027,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,2595,2037,TurfMatrix
29t4 (10).JPG,2019-05-01,ARU,,,,,2719,2853,Turf
29t4 (10).JPG,2019-05-01,ARU,,,,,2803,3328,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,258,194,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,471,1324,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,139,2307,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,581,2415,AgAga
29t4 (11).JPG,2019-05-01,ARU,,,,,389,3495,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,933,320,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,803,835,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,934,2053,CCA
29t4 (11).JPG,2019-05-01,ARU,,,,,942,2722,TurfMatrix
29t4 (11).JPG,2019-05-01,ARU,,,,,934,3670,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,1615,580,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,1665,1292,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,1691,2377,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,1442,3107,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,1679,3931,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,1908,794,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,2045,1228,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,1932,1926,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,2284,2933,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,1857,3386,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,2546,702,Sand
29t4 (11).JPG,2019-05-01,ARU,,,,,2492,981,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,2402,2096,Turf
29t4 (11).JPG,2019-05-01,ARU,,,,,2465,2454,CCA
29t4 (11).JPG,2019-05-01,ARU,,,,,2771,3692,Turf
29t4 (12).JPG,2019-05-01,ARU,,,,,134,341,Sand
29t4 (12).JPG,2019-05-01,ARU,,,,,399,1076,TurfMatrix
29t4 (12).JPG,2019-05-01,ARU,,,,,176,2341,Sand
29t4 (12).JPG,2019-05-01,ARU,,,,,165,2743,Sand
29t4 (12).JPG,2019-05-01,ARU,,,,,339,3838,MadMir
29t4 (12).JPG,2019-05-01,ARU,,,,,1115,270,TurfMatrix
29t4 (12).JPG,2019-05-01,ARU,,,,,659,1336,Turf
29t4 (12).JPG,2019-05-01,ARU,,,,,648,1926,Sand
29t4 (12).JPG,2019-05-01,ARU,,,,,1170,2543,MadMir
